ID,contestId,index,name,rating
36572,457,E,Flow Optimality,3000
36569,457,D,Bingo!,2700
36566,457,C,Elections,2100
36563,457,B,Distributed Join,1900
36560,457,A,Golden System,1700
36483,456,B,Fedya and Maths,1200
36480,456,A,Laptops,1100
36412,455,E,Function,2900
36409,455,D,Serega and Fun,2700
36406,455,C,Civilization,2100
36403,455,B,A Lot of Games,1900
36400,455,A,Boredom,1500
36323,454,B,Little Pony and Sort by Shift,1200
36320,454,A,Little Pony and Crystal Mine,800
36252,453,E,Little Pony and Lord Tirek,3100
36249,453,D,Little Pony and Elements of Harmony,3000
36246,453,C,Little Pony and Summer Sun Celebration,2200
36243,453,B,Little Pony and Harmony Chest,2000
36240,453,A,Little Pony and Expected Maximum,1600
36175,452,F,Permutation,2700
36172,452,E,Three strings,2400
36169,452,D,"Washer, Dryer, Folder",1900
36166,452,C,Magic Trick,2100
36163,452,B,4-point polyline,1800
36160,452,A,Eevee,1000
36092,451,E,Devu and Flowers,2300
36089,451,D,Count Good Substrings,2000
36086,451,C,Predict Outcome of the Game,1700
36083,451,B,Sort the Array,1300
36080,451,A,Game With Sticks,900
36003,450,B,Jzzhu and Sequences,1300
36000,450,A,Jzzhu and Children,1000
35932,449,E,Jzzhu and Squares,2900
35929,449,D,Jzzhu and Numbers,2400
35926,449,C,Jzzhu and Apples,2500
35923,449,B,Jzzhu and Cities,2000
35920,449,A,Jzzhu and Chocolate,1700
35852,448,E,Divisors,2200
35849,448,D,Multiplication Table,1800
35846,448,C,Painting Fence,1900
35843,448,B,Suffix Structures,1400
35840,448,A,Rewards,800
35763,447,B,DZY Loves Strings,1000
35760,447,A,DZY Loves Hash,800
35692,446,E,DZY Loves Bridges,3100
35689,446,D,DZY Loves Games,2800
35686,446,C,DZY Loves Fibonacci Numbers,2400
35683,446,B,DZY Loves Modification,2000
35680,446,A,DZY Loves Sequences,1600
35603,445,B,DZY Loves Chemistry,1400
35600,445,A,DZY Loves Chessboard,1200
35532,444,E,DZY Loves Planting,2700
35529,444,D,DZY Loves Strings,2500
35526,444,C,DZY Loves Colors,2400
35523,444,B,DZY Loves FFT,2300
35520,444,A,DZY Loves Physics,1600
35443,443,B,Kolya and Tandem Repeat,1500
35440,443,A,Anton and Letters,800
35372,442,E,Gena and Second Distance,3100
35369,442,D,Adam and Tree,2600
35366,442,C,Artem and Array ,2500
35363,442,B,Andrey and Problem,1800
35360,442,A,Borya and Hanabi,1700
35292,441,E,Valera and Number,2400
35289,441,D,Valera and Swaps,2100
35286,441,C,Valera and Tubes ,1500
35283,441,B,Valera and Fruits,1400
35280,441,A,Valera and Antique Items,1000
35209,440,D,Berland Federalization,2200
35206,440,C,One-Based Arithmetic,1800
35203,440,B,Balancer,1600
35200,440,A,Forgotten Episode,800
35132,439,E,Devu and Birthday Celebration,2100
35129,439,D,Devu and his Brother,1700
35126,439,C,Devu and Partitioning of the Array,1700
35123,439,B,"Devu, the Dumb Guy",1200
35120,439,A,"Devu, the Singer and Churu, the Joker",900
35052,438,E,The Child and Binary Tree,3100
35049,438,D,The Child and Sequence,2300
34972,437,E,The Child and Polygon,2500
34969,437,D,The Child and Zoo,1900
34966,437,C,The Child and Toy,1400
34963,437,B,The Child and Set,1500
34960,437,A,The Child and Homework,1300
34895,436,F,Banners,3000
34892,436,E,Cardboard Box,2600
34889,436,D,Pudding Monsters,2800
34886,436,C,Dungeons and Candies,1800
34883,436,B,Om Nom and Spiders,1400
34880,436,A,Feed with Candy,1500
34812,435,E,Special Graph,2500
34809,435,D,Special Grid,2000
34806,435,C,Cardiogram,1600
34803,435,B,Pasha Maximizes,1400
34800,435,A,Queue on Bus Stop,1000
34732,434,E,Furukawa Nagisa's Tree,3000
34729,434,D,Nanami's Power Plant,2900
34652,433,E,Tachibana Kanade's Tofu,2500
34649,433,D,Nanami's Digital Board,2000
34646,433,C,Ryouko's Memory Note,1800
34643,433,B,Kuriyama Mirai's Stones,1200
34640,433,A,Kitahara Haruki's Gift,1100
34572,432,E,Square Tiling,2300
34569,432,D,Prefixes and Suffixes,2000
34566,432,C,Prime Swaps,1800
34563,432,B,Football Kit,1200
34560,432,A,Choosing Teams,800
34492,431,E,Chemistry Experiment,2200
34489,431,D,Random Task,2100
34486,431,C,k-Tree,1600
34483,431,B,Shower Line,1200
34480,431,A,Black Square,800
34403,430,B,Balls Game,1400
34400,430,A,Points and Segments (easy),1600
34332,429,E,Points and Segments,3000
34329,429,D,Tricky Function,2200
34326,429,C,Guess the Tree,2300
34323,429,B,Working out,1600
34320,429,A,Xor-tree,1300
34172,427,E,Police Patrol,2000
34169,427,D,Match & Catch,2200
34166,427,C,Checkposts,1700
34163,427,B,Prison Transfer,1100
34160,427,A,Police Recruits,800
34083,426,B,Sereja and Mirroring,1300
34080,426,A,Sereja and Mugs,800
34012,425,E,Sereja and Sets,2500
34009,425,D,Sereja and Squares,2300
34006,425,C,Sereja and Two Sequences,2300
34003,425,B,Sereja and Table ,2200
34000,425,A,Sereja and Swaps,1500
33932,424,E,Colored Jenga,2500
33929,424,D,Biathlon Track,2300
33926,424,C,Magic Formulas,1600
33923,424,B,Megacity,1200
33920,424,A,Squats,900
33689,421,D,Bug in Code,1900
33680,421,A,Pasha and Hamsters,800
33612,420,E,Playing the ball,2600
33609,420,D,Cup Trick,2200
33606,420,C,Bug in Code,1900
33603,420,B,Online Meeting,1800
33600,420,A,Start Up,1000
33452,418,E,Tricky Password,3100
33449,418,D,Big Problems for Organizers,2800
33372,417,E,Square Table,2400
33369,417,D,Cunning Gena,1900
33366,417,C,Football,1400
33363,417,B,Crash,1400
33360,417,A,Elimination,1500
33292,416,E,President's Path,2500
33289,416,D,Population Size,2400
33286,416,C,Booking System,1600
33283,416,B,Art Union,1300
33280,416,A,Guess a number!,1400
33203,415,B,Mashmokh and Tokens,1500
33200,415,A,Mashmokh and Lights,900
33132,414,E,Mashmokh's Designed Problem,3200
33129,414,D,Mashmokh and Water Tanks,2300
33126,414,C,Mashmokh and Reverse Operation,2100
33123,414,B,Mashmokh and ACM,1400
33120,414,A,Mashmokh and Numbers,1500
33052,413,E,Maze 2D,2200
33049,413,D,2048,2000
33046,413,C,Jeopardy!,1400
33043,413,B,Spyke Chatting,1300
33040,413,A,Data Recovery,1200
32972,412,E,E-mail Addresses,1900
32969,412,D,Giving Awards,2000
32966,412,C,Pattern,1200
32963,412,B,Network Configuration,900
32960,412,A,Poster,900
32886,411,C,Kicker,1700
32883,411,B,Multi-core Processor,1600
32880,411,A,Password Check,800
32744,409,I,Feed the Golorp,2400
32741,409,H,A + B Strikes Back,1500
32738,409,G,On a plane,2200
32735,409,F,000001,1900
32732,409,E,Dome,1800
32729,409,D,Big Data,1700
32726,409,C,Magnum Opus,1700
32723,409,B,Mysterious Language,1700
32720,409,A,The Great Game,1700
32643,408,B,Garland,1200
32640,408,A,Line to Cashier,900
32572,407,E,k-d-sequence,3100
32569,407,D,Largest Submatrix 3,2700
32566,407,C,Curious Array,2500
32563,407,B,Long Path,1600
32560,407,A,Triangle,1600
32492,406,E,Hamming Triples,2800
32489,406,D,Hill Climbing,2200
32412,405,E,Graph Cutting,2300
32409,405,D,Toy Sum,1700
32406,405,C,Unusual Product,1600
32403,405,B,Domino Effect,1100
32400,405,A,Gravity Flip,900
32332,404,E,Maze 1D,2200
32329,404,D,Minesweeper 1D,1900
32326,404,C,Restore Graph,1800
32323,404,B,Marathon,1500
32320,404,A,Valera and X,1000
32252,403,E,Two Rooted Trees,2900
32249,403,D,Beautiful Pairs of Numbers,2300
32172,402,E,Strictly Positive Matrix,2200
32169,402,D,Upgrading Array,1800
32166,402,C,Searching for Graph,1500
32163,402,B,Trees in a Row,1400
32160,402,A,Nuts,1100
32092,401,E,Olympic Games,2500
32089,401,D,Roman and Numbers,2000
32086,401,C,Team,1400
32083,401,B,Sereja and Contests,1200
32080,401,A,Vanya and Cards,800
32012,400,E,Inna and Binary Logic,2100
32009,400,D,Dima and Bacteria,2000
32006,400,C,Inna and Huge Candy Matrix,1500
32003,400,B,Inna and New Matrix of Candies,1200
32000,400,A,Inna and Choose Options,1000
31123,389,B,Fox and Cross,1100
31120,389,A,Fox and Number Game,1000
31052,388,E,Fox and Meteor Shower,3100
31049,388,D,Fox and Perfect Sets,2700
31046,388,C,Fox and Card Game,2000
31043,388,B,Fox and Minimal path,1900
31040,388,A,Fox and Box Accumulation,1400
30972,387,E,George and Cards,2200
30969,387,D,George and Interesting Graph,2200
30966,387,C,George and Number,1700
30963,387,B,George and Round,1200
30960,387,A,George and Sleep,900
30889,386,D,Game with Points,2100
30886,386,C,Diverse Substrings,2000
30883,386,B,"Fly, freebies, fly!",1400
30880,386,A,Second-Price Auction,800
30812,385,E,Bear in the Field,2300
30809,385,D,Bear and Floodlight,2200
30806,385,C,Bear and Prime Numbers,1700
30803,385,B,Bear and Strings,1200
30800,385,A,Bear and Raspberry,1000
30723,384,B,Multitasking,1500
30720,384,A,Coder,800
30652,383,E,Vowels,2700
30649,383,D,Antimatter,2300
30646,383,C,Propagating tree,2000
30643,383,B,Volcanoes,2500
30640,383,A,Milking cows,1600
30572,382,E,Ksenia and Combinatorics,2600
30569,382,D,Ksenia and Pawns,2200
30566,382,C,Arithmetic Progression,1700
30563,382,B,Number Busters,2000
30560,382,A,Ksenia and Pan Scales,1100
30483,381,B,Sereja and Stairs,1100
30480,381,A,Sereja and Dima,800
30412,380,E,Sereja and Dividing,2600
30409,380,D,Sereja and Cinema,2500
30406,380,C,Sereja and Brackets,2000
30403,380,B,Sereja and Tree,2400
30400,380,A,Sereja and Prefixes,1600
30338,379,G,New Year Cactus,3100
30335,379,F,New Year Tree,2400
30332,379,E,New Year Tree Decorations,2500
30329,379,D,New Year Letter,2000
30326,379,C,New Year Ratings Change,1400
30323,379,B,New Year Present,1200
30320,379,A,New Year Candles,1000
30243,378,B,Semifinals,1300
30240,378,A,Playing with Dice,800
30172,377,E,Cookie Clicker,2800
30169,377,D,Developing Game,2400
30166,377,C,Captains Mode,2200
30163,377,B,Preparing for the Contest,1900
30160,377,A,Maze,1600
30083,376,B,I.O.U.,1300
30080,376,A,Lever,900
30012,375,E,Red and Black Tree,3000
30009,375,D,Tree and Queries,2400
30006,375,C,Circling Round Treasures,2600
30003,375,B,Maximum Submatrix 2,1600
30000,375,A,Divisible by Seven,1600
29932,374,E,Inna and Babies,2600
29929,374,D,Inna and Sequence ,2000
29926,374,C,Inna and Dima,1900
29923,374,B,Inna and Nine,1500
29920,374,A,Inna and Pink Pony,2000
29843,373,B,Making Sequences is Fun,1600
29840,373,A,Collecting Beats is Fun,900
29772,372,E,Drawing Circles is Fun,3000
29769,372,D,Choosing Subtree is Fun,2600
29766,372,C,Watching Fireworks is Fun,2100
29763,372,B,Counting Rectangles is Fun,1900
29760,372,A,Counting Kangaroos is Fun,1600
29692,371,E,Subway Innovation,2000
29689,371,D,Vessels,1800
29686,371,C,Hamburgers,1600
29683,371,B,Fox Dividing Cheese,1300
29680,371,A,K-Periodic Array,1000
29612,370,E,Summer Reading,2500
29609,370,D,Broken Monitor,2100
29606,370,C,Mittens,1800
29603,370,B,Berland Bingo,1300
29600,370,A,"Rook, Bishop and King",1100
29532,369,E,Valera and Queries,2200
29529,369,D,Valera and Fools,2200
29526,369,C,Valera and Elections,1600
29523,369,B,Valera and Contest,1400
29520,369,A,Valera and Plates,900
29443,368,B,Sereja and Suffixes,1100
29440,368,A,Sereja and Coat Rack,1000
29372,367,E,Sereja and Intervals,2700
29369,367,D,Sereja and Sets,2400
29366,367,C,Sereja and the Arrangement of Numbers,2000
29363,367,B,Sereja ans Anagrams,1900
29360,367,A,Sereja and Algorithm ,1500
29292,366,E,Dima and Magic Guitar,2200
29289,366,D,Dima and Trap Graph,2000
29286,366,C,Dima and Salad,1900
29283,366,B,Dima and To-do List,1200
29280,366,A,Dima and Guards,1100
29203,365,B,The Fibonacci Segment,1100
29200,365,A,Good Number,1100
29132,364,E,Empty Rectangles,3000
29129,364,D,Ghd,2900
29126,364,C,Beautiful Set,2300
29123,364,B,Free Market,2200
29120,364,A,Matrix,1600
29052,363,E,Two Circles,2500
29049,363,D,Renting Bikes,1800
29046,363,C,Fixing Typos,1400
29043,363,B,Fence,1100
29040,363,A,Soroban,800
28972,362,E,Petya and Pipes,2300
28969,362,D,Fools and Foolproof Roads,2100
28966,362,C,Insertion Sort,1900
28963,362,B,Petya and Staircases,1100
28960,362,A,Two Semiknights Meet,1500
28883,361,B,Levko and Permutation,1200
28880,361,A,Levko and Table,800
28812,360,E,Levko and Game,2800
28809,360,D,Levko and Sets,2600
28806,360,C,Levko and Strings,2500
28803,360,B,Levko and Array,2000
28800,360,A,Levko and Array Recovery,1700
28732,359,E,Neatness,2400
28729,359,D,Pair of Numbers,2000
28726,359,C,Prime Number,1900
28723,359,B,Permutation,1400
28720,359,A,Table,1000
28652,358,E,Dima and Kicks,2300
28649,358,D,Dima and Hares,1800
28646,358,C,Dima and Containers,2000
28643,358,B,Dima and Text Messages,1500
28640,358,A,Dima and Continuous Line,1400
28563,357,B,Flag Day,1400
28560,357,A,Group of Students,1000
28492,356,E,Xenia and String Problem,3000
28489,356,D,Bags and Coins,2700
28486,356,C,Compartments,2100
28483,356,B,Xenia and Hamming,1900
28480,356,A,Knight Tournament,1500
28403,355,B,Vasya and Public Transport,1100
28400,355,A,Vasya and Digital Root,1100
28332,354,E,Lucky Number Representation,2200
28329,354,D,Transferring Pyramid,2900
28326,354,C,Vasya and Beautiful Arrays,2100
28323,354,B,Game with Strings,2400
28320,354,A,Vasya and Robot,1500
28252,353,E,Antichain,2200
28249,353,D,Queue,2000
28246,353,C,Find Maximum,1600
28243,353,B,Two Heaps,1900
28240,353,A,Domino,1200
28163,352,B,Jeff and Periods,1300
28160,352,A,Jeff and Digits,1000
28092,351,E,Jeff and Permutation,2200
28089,351,D,Jeff and Removing Periods,2700
28086,351,C,Jeff and Brackets,2500
28083,351,B,Jeff and Furik,1900
28080,351,A,Jeff and Rounding,1800
28012,350,E,Wrong Floyd,2200
28009,350,D,Looking for Owls,2400
28006,350,C,Bombs,1600
28003,350,B,Resort,1500
28000,350,A,TL,1200
27923,349,B,Color the Fence,1700
27920,349,A,Cinema Line,1100
27852,348,E,Pilgrims,2800
27849,348,D,Turtles,2500
27846,348,C,Subset Sums,2500
27843,348,B,Apple Tree,2100
27840,348,A,Mafia,1600
27763,347,B,Fixed Points,1100
27760,347,A,Difference Row,1300
27692,346,E,Doodle Jump,3000
27689,346,D,Robot Control,2600
27686,346,C,Number Transformation II,2200
27683,346,B,Lucky Common Subsequence,2000
27680,346,A,Alice and Bob,1600
27618,345,G,Suffix Subgroup,2200
27615,345,F,Superstitions Inspection,2700
27612,345,E,Black Cat Rush,2700
27609,345,D,Chain Letter,2200
27606,345,C,Counting Fridays,2000
27603,345,B,Triskaidekaphobia,2100
27600,345,A,Expecting Trouble,1500
27523,344,B,Simple Molecules,1200
27520,344,A,Magnets,800
27452,343,E,Pumping Stations,2900
27449,343,D,Water Tree,2100
27446,343,C,Read Time,1900
27443,343,B,Alternating Current,1600
27440,343,A,Rational Resistance,1600
27372,342,E,Xenia and Tree,2400
27369,342,D,Xenia and Dominoes,2100
27366,342,C,Cupboard and Balloons,1900
27363,342,B,Xenia and Spies,1500
27360,342,A,Xenia and Divisors,1200
27292,341,E,Candies Game,3000
27289,341,D,Iahub and Xors,2500
27212,340,E,Iahub and Permutations,2000
27209,340,D,Bubble Sort Graph,1500
27206,340,C,Tourist Problem,1600
27203,340,B,Maximal Area Quadrilateral,2100
27200,340,A,The Wall,1200
27132,339,E,Three Swaps,2700
27129,339,D,Xenia and Bit Operations,1700
27126,339,C,Xenia and Weights,1700
27123,339,B,Xenia and Ringroad,1000
27120,339,A,Helpful Maths,800
27052,338,E,Optimize!,2600
27049,338,D,GCD Table,2900
26972,337,E,Divisor Tree,2200
26969,337,D,Book of Evil,2000
26966,337,C,Quiz,1600
26963,337,B,Routine Problem,1400
26960,337,A,Puzzles,900
26892,336,E,Vasily the Bear and Painting Square,2700
26889,336,D,Vasily the Bear and Beautiful Strings,2100
26886,336,C,Vasily the Bear and Sequence,1800
26883,336,B,Vasily the Bear and Fly,1900
26880,336,A,Vasily the Bear and Triangle,1000
26815,335,F,"Buy One, Get One Free",3000
26812,335,E,Counting Skyscrapers,2800
26809,335,D,Rectangles and Square,2400
26806,335,C,More Reclamation,2100
26803,335,B,Palindrome,1900
26800,335,A,Banana,1400
26723,334,B,Eight Point Sets,1400
26720,334,A,Candy Bags,1000
26652,333,E,Summer Earnings,2500
26649,333,D,Characteristics of Rectangles,2100
26646,333,C,Lucky Tickets,2700
26643,333,B,Chips,1800
26640,333,A,Secrets,1600
26572,332,E,Binary Key,2400
26569,332,D,Theft of Blueprints,2400
26566,332,C,Students' Revenge,2200
26563,332,B,Maximum Absurdity,1500
26560,332,A,Down the Hatch!,1300
26494,331,E2,Deja Vu,3100
26493,331,E1,Deja Vu,2900
26492,331,D3,Escaping on Beaveractor,3000
26491,331,D2,Escaping on Beaveractor,2600
26490,331,D1,Escaping on Beaveractor,2400
26489,331,C3,The Great Julya Calendar,2500
26488,331,C2,The Great Julya Calendar,2400
26487,331,C1,The Great Julya Calendar,1100
26485,331,B2,Shave Beaver!,1900
26484,331,B1,Shave Beaver!,1700
26482,331,A2,Oh Sweet Beaverette,1500
26481,331,A1,Oh Sweet Beaverette,1400
26403,330,B,Road Construction,1300
26400,330,A,Cakeminator,800
26332,329,E,Evil,3100
26329,329,D,The Evil Temple and the Moving Rocks,2500
26326,329,C,Graph Reconstruction,2400
26323,329,B,Biridian Forest,1500
26320,329,A,Purification,1500
26243,328,B,Sheldon and Ice Pieces,1500
26240,328,A,IQ Test,1800
26172,327,E,Axis Walking,2300
26169,327,D,Block Tower,1900
26166,327,C,Magic Five,1700
26163,327,B,Hungry Sequence,1200
26160,327,A,Flipping Game,1200
26012,325,E,The Red Button,2800
26009,325,D,Reclamation,2900
26006,325,C,Monsters and Diamonds,2600
26003,325,B,Stadium and Games,1800
26000,325,A,Square and Rectangles,1500
25846,323,C,Two permutations,2400
25843,323,B,Tournament-graph,2200
25840,323,A,Black-and-White Cube,1600
25763,322,B,Ciel and Flowers,1600
25760,322,A,Ciel and Dancing,1000
25692,321,E,Ciel and Gondolas,2600
25689,321,D,Ciel and Flipboard,2900
25686,321,C,Ciel the Commander,2100
25683,321,B,Ciel and Duel,1900
25680,321,A,Ciel and Robot,1700
25603,320,B,Ping-Pong (Easy Version),1500
25600,320,A,Magic Numbers,900
25532,319,E,Ping-Pong,3000
25529,319,D,Have You Ever Heard About the Word?,2800
25526,319,C,Kalila and Dimna in the Logging Industry,2100
25523,319,B,Psychos in a Line,1900
25520,319,A,Malek Dance Club,1600
25443,318,B,Strings of Power,1300
25440,318,A,Even Odds,900
25372,317,E,Princess and Her Shadow,3100
25369,317,D,Game with Powers,2300
25366,317,C,Balance,2500
25363,317,B,Ants,2000
25360,317,A,Perfect Pair,1600
25301,316,G3,Good Substrings,2400
25300,316,G2,Good Substrings,2200
25299,316,G1,Good Substrings,1700
25298,316,F3,Suns and Rays,2200
25297,316,F2,Suns and Rays,2300
25296,316,F1,Suns and Rays,2200
25295,316,E3,Summer Homework,2300
25294,316,E2,Summer Homework,2300
25293,316,E1,Summer Homework,1500
25292,316,D3,PE Lesson,2400
25291,316,D2,PE Lesson,2300
25290,316,D1,PE Lesson,2300
25288,316,C2,Tidying Up,2300
25287,316,C1,Tidying Up,2200
25285,316,B2,EKG,1600
25284,316,B1,EKG,1500
25282,316,A2,Special Task,1400
25281,316,A1,Special Task,1100
25203,315,B,Sereja and Array,1200
25200,315,A,Sereja and Bottles,1400
25132,314,E,Sereja and Squares,2900
25129,314,D,Sereja and Straight Lines,2500
25126,314,C,Sereja and Subsequences,2000
25123,314,B,Sereja and Periods,2000
25120,314,A,Sereja and Contest,1600
25052,313,E,Ilya and Two Numbers,2300
25049,313,D,Ilya and Roads,2100
25046,313,C,Ilya and Matrix,1400
25043,313,B,Ilya and Queries,1100
25040,313,A,Ilya and Bank Account,900
24963,312,B,Archer,1300
24960,312,A,Whose sentence is it?,1100
24892,311,E,Biologist,2300
24889,311,D,Interval Cubing,2600
24886,311,C,Fetch the Treasure,2500
24883,311,B,Cats Transport,2400
24880,311,A,The Closest Pair,1300
24732,309,E,Sheep,2900
24729,309,D,Tennis Rackets,2700
24726,309,C,Memory for Arrays,1900
24723,309,B,Context Advertising,2100
24720,309,A,Morning run,2000
24489,306,D,Polygon,2300
24486,306,C,"White, Black and White Again",2100
24483,306,B,Optimizer,2100
24480,306,A,Candies,800
24412,305,E,Playing with String,2300
24409,305,D,Olya and Graph,2200
24406,305,C,Ivan and Powers of Two,1600
24403,305,B,Continued Fractions,1700
24400,305,A,Strange Addition,1600
24323,304,B,Calendar,1300
24320,304,A,Pythagorean Theorem II,1200
24252,303,E,Random Ranking,3000
24249,303,D,Rotatable Number,2600
24246,303,C,Minimum Modular,2400
24243,303,B,Rectangle Puzzle II,1700
24240,303,A,Lucky Permutation Triple,1300
24163,302,B,Eugeny and Play List,1200
24160,302,A,Eugeny and Array,800
24092,301,E,Yaroslav and Arrangements,2800
24089,301,D,Yaroslav and Divisors,2200
24086,301,C,Yaroslav and Algorithm,2500
24083,301,B,Yaroslav and Time,2100
24080,301,A,Yaroslav and Sequence,1800
24012,300,E,Empire Strikes Back,2300
24009,300,D,Painting Square,2300
24006,300,C,Beautiful Numbers,1800
24003,300,B,Coach,1500
24000,300,A,Array,1100
23923,299,B,Ksusha the Squirrel,900
23920,299,A,Ksusha and Array,1000
23843,298,B,Sail,1200
23840,298,A,Snow Footprints,1300
23772,297,E,Mystic Carvings,3000
23769,297,D,Color the Carpet,2500
23766,297,C,Splitting the Uniqueness,2400
23763,297,B,Fish Weight,1600
23760,297,A,Parity Game,1700
23683,296,B,Yaroslav and Two Strings,2000
23680,296,A,Yaroslav and Permutations,1100
23612,295,E,Yaroslav and Points,2500
23609,295,D,Greg and Caves,2400
23606,295,C,Greg and Friends,2100
23603,295,B,Greg and Graph,1700
23600,295,A,Greg and Array,1400
23532,294,E,Shaass the Great,2300
23529,294,D,Shaass and Painter Robot,2500
23526,294,C,Shaass and Lights,1900
23523,294,B,Shaass and Bookshelf,1700
23520,294,A,Shaass and Oskols,800
23452,293,E,Close Vertices,2700
23449,293,D,Ksusha and Square,2700
23446,293,C,Cube Problem,2400
23443,293,B,Distinct Paths,2700
23440,293,A,Weird Game,1500
23372,292,E,Copying Data,1900
23369,292,D,Connected Components,1900
23366,292,C,Beautiful IP Addresses,2000
23363,292,B,Network Topology,1200
23360,292,A,SMSC,1100
23292,291,E,Tree-String Problem,2000
23289,291,D,Parallel Programming,1600
23286,291,C,Network Mask,1600
23283,291,B,Command Line Arguments,1300
23280,291,A,Spyke Talks,800
23215,290,F,Greedy Petya,2800
23212,290,E,HQ,2500
23209,290,D,Orange,1400
23206,290,C,WTF?,1700
23203,290,B,QR code,1500
23200,290,A,Mysterious strings,1400
23123,289,B,Polo the Penguin and Matrix,1400
23120,289,A,Polo the Penguin and Segments ,1100
23052,288,E,Polo the Penguin and Lucky Numbers,2800
23049,288,D,Polo the Penguin and Trees ,2400
23046,288,C,Polo the Penguin and XOR operation,1700
23043,288,B,Polo the Penguin and Houses ,1500
23040,288,A,Polo the Penguin and Strings,1300
22963,287,B,Pipeline,1700
22960,287,A,IQ Test,1100
22892,286,E,Ladies' Shop,2800
22889,286,D,Tourists,2600
22886,286,C,Main Sequence,2100
22883,286,B,Shifting,2200
22880,286,A,Lucky Permutation,1400
22812,285,E,Positions in Permutations,2600
22809,285,D,Permutation Sum,1900
22806,285,C,Building Permutation,1200
22803,285,B,Find Marble,1200
22800,285,A,Slightly Decreasing Permutations,1100
22723,284,B,Cows and Poker Game,1000
22720,284,A,Cows and Primitive Roots,1400
22652,283,E,Cow Tennis Tournament,2800
22649,283,D,Cows and Cool Sequences,2400
22646,283,C,Coin Troubles,2100
22643,283,B,Cow Program,1700
22640,283,A,Cows and Sequence,1600
22572,282,E,Sausage Maximization,2200
22569,282,D,Yet Another Number Game,2100
22566,282,C,XOR and OR,1500
22563,282,B,Painting Eggs,1500
22560,282,A,Bit++,800
22483,281,B,Nearest Fraction,1700
22480,281,A,Word Capitalization,800
22412,280,E,Sequence Transformation,3000
22409,280,D,k-Maximum Subsequence Sum,2800
22406,280,C,Game on Tree,2200
22403,280,B,Maximum Xor Secondary,1800
22400,280,A,Rectangle Puzzle,2000
22332,279,E,Beautiful Decomposition,1900
22329,279,D,The Minimum Number of Variables,2200
22326,279,C,Ladder,1700
22323,279,B,Books,1400
22320,279,A,Point on Spiral,1400
22243,278,B,New Problem,1500
22240,278,A,Circle Line,800
22172,277,E,Binary Tree on Plane,2400
22169,277,D,Google Code Jam,2800
22166,277,C,Game,2400
22163,277,B,Set of Points,2300
22160,277,A,Learning Languages,1400
22092,276,E,Little Girl and Problem on Trees,2100
22089,276,D,Little Girl and Maximum XOR,1700
22086,276,C,Little Girl and Maximum Sum,1500
22083,276,B,Little Girl and Game,1300
22080,276,A,Lunch Rush,900
22003,275,B,Convex Shape,1700
22000,275,A,Lights Out,900
21932,274,E,Mirror Room,3000
21929,274,D,Lovely Matrix,2200
21926,274,C,The Last Hole!,2600
21923,274,B,Zero Tree,1800
21920,274,A,k-Multiple Free Set,1500
21852,273,E,Dima and Game,2600
21849,273,D,Dima and Figure,2400
21772,272,E,Dima and Horses,2200
21769,272,D,Dima and Two Sequences,1600
21766,272,C,Dima and Staircase,1500
21763,272,B,Dima and Sequence,1400
21760,272,A,Dima and Friends,1000
21692,271,E,Three Horses,2200
21689,271,D,Good Substrings,1800
21686,271,C,Secret,1500
21683,271,B,Prime Matrix,1300
21680,271,A,Beautiful Year,800
21603,270,B,Multithreading,1400
21600,270,A,Fancy Fence,1100
21532,269,E,String Theory,3100
21529,269,D,Maximum Waterfall,2600
21526,269,C,Flawed Flow,2100
21523,269,B,Greenhouse Effect,1700
21520,269,A,Magical Boxes,1600
21452,268,E,Playlist,2100
21449,268,D,Wall Bars,2300
21446,268,C,Beautiful Sets of Points,1500
21443,268,B,Buttons,1000
21440,268,A,Games,800
21366,267,C,Berland Traffic,2700
21363,267,B,Dominoes,2000
21360,267,A,Subtractions,900
21292,266,E,More Queries to Array...,2500
21289,266,D,BerDonalds,2400
21286,266,C,Below the Diagonal,2100
21283,266,B,Queue at the School,800
21280,266,A,Stones on the Table,800
21203,265,B,Roadside Trees (Simplified Edition),1000
21200,265,A,Colorful Stones (Simplified Edition),800
21132,264,E,Roadside Trees,3000
21129,264,D,Colorful Stones,2500
21126,264,C,Choosing Balls,2000
21123,264,B,Good Sequences,1500
21120,264,A,Escape from Stones,1200
21052,263,E,Rhombus,2500
21049,263,D,Cycle in Graph,1800
21046,263,C,Circle of Numbers,2000
21043,263,B,Squares,900
21040,263,A,Beautiful Matrix,800
20963,262,B,Roma and Changing Signs,1200
20960,262,A,Roma and Lucky Numbers,800
20892,261,E,Maxim and Calculator,2800
20889,261,D,Maxim and Increasing Subsequence,2600
20886,261,C,Maxim and Matrix,2000
20883,261,B,Maxim and Restaurant,1900
20880,261,A,Maxim and Discounts,1400
20812,260,E,Dividing Kingdom,2500
20809,260,D,Black and White Tree,2100
20806,260,C,Balls and Boxes,1700
20803,260,B,Ancient Prophesy,1600
20800,260,A,Adding Digits,1400
20723,259,B,Little Elephant and Magic Square,1100
20720,259,A,Little Elephant and Chess,1000
20652,258,E,Little Elephant and Tree,2400
20649,258,D,Little Elephant and Broken Sorting,2600
20646,258,C,Little Elephant and LCM,2000
20643,258,B,Little Elephant and Elections,1900
20640,258,A,Little Elephant and Bits,1100
